
Battle, Alexis ==> 5.51763725758e-05
Hu, Yi ==> 2.73527124612e-05
Rao, B. Ravi Kiran ==> 1.68216054689e-05
Vu, Theresa ==> 5.56576779984e-05
Chen, Kai-Yun ==> 1.61509569133e-05
Kireyev, Kirill ==> 1.61489625859e-05
Sharma, Harsh Vardhan ==> 1.73141084865e-05
Matiasek, Johannes ==> 0.000129667571902
Gr&uuml;nder, Sabine ==> 1.55232479308e-05
Phillips, Brian ==> 4.43411294714e-05
MacDermid, Catriona ==> 4.62800953906e-05
Ross, Michael ==> 2.86736962657e-05
Hu, Yu ==> 3.03545177076e-05
Lu, Yue ==> 1.94650124279e-05
Kuhn, Jonas ==> 0.000399081297116
Means, Robert W. ==> 2.16717867886e-05
Klappholz, David ==> 1.54497663446e-05
Santos, Claudia ==> 2.69595446651e-05
Isard, Stephen ==> 0.000169894708413
Kang, Sin-Jae ==> 3.18054093584e-05
Sorensen, Finn ==> 2.94665412589e-05
Wu, Yuqian ==> 2.33343768384e-05
Hou, Yuexian ==> 5.78532825228e-05
Zhang, Dongdong ==> 0.000340338111207
Roberts, Angus ==> 7.86601259037e-05
Hieronymus, James ==> 8.2817533283e-05
Endriss, Cornelia ==> 4.04390162995e-05
Sanders, Gregory ==> 4.66137509088e-05
Martins, Pedro ==> 4.27877243217e-05
Dionne, Daniel ==> 2.30671175529e-05
Tajchman, Gary ==> 1.76547455802e-05
Smarr, Joseph ==> 7.29437549554e-05
Yooseph, Shibu ==> 2.07605750478e-05
Devos, M. ==> 1.83361631205e-05
Fellinger, Carel ==> 4.80738528705e-05
Zwiers, Job ==> 1.59704674294e-05
Batori, Istvan ==> 1.79033476339e-05
Morrissey, Sara ==> 1.67365562492e-05
Zhang, Yan ==> 2.44547945873e-05
Beal, Matthew J. ==> 3.8401466015e-05
An, Joohui ==> 3.96766261732e-05
Liu, Zhu ==> 2.32455678724e-05
Fujisaki, Tetsunosuke ==> 3.09021018721e-05
Caruana, Joe ==> 1.68153605287e-05
Sanderson, Mark ==> 2.34847287716e-05
Mimno, David ==> 3.01985303196e-05
Joanis, Eric ==> 0.000177025983512
Turner, Elise H. ==> 1.77012892691e-05
Ho, Tu Bao ==> 3.90765143952e-05
Doi, Hirohumi ==> 2.63415541198e-05
&Aring;&#x81;azi&Aring;&#x84;ski, Marek ==> 2.22573453934e-05
Antunes, Sandra ==> 1.73329186e-05
Guazzini, Elisabetta ==> 2.61421585408e-05
Oravecz, Csaba ==> 8.96673589479e-05
Li, Hong ==> 5.16018681258e-05
Terken, Jacques ==> 3.00074174563e-05
Rossari, Corinne ==> 1.71652842158e-05
Moldovan, Dan I. ==> 0.00106439464456
Strapparava, Carlo ==> 0.000373303035703
Burger, John F. ==> 1.91189183995e-05
Lee, Ken Wing Kuen ==> 1.66746239055e-05
Melby, Alan K. ==> 0.000151503696865
Sagae, Kenji ==> 0.000644779103999
Flank, Sharon ==> 7.02488784026e-05
Feddes, Hendrik ==> 1.96702498391e-05
Ward, Karen ==> 3.21632190045e-05
Gonzalez, M. Teresa ==> 3.55850224155e-05
Yang, Zhenglu ==> 5.07519057933e-05
Berglund, Anders ==> 6.05645909769e-05
Gigley, Helen M. ==> 1.97393874868e-05
Lux, Veronika ==> 0.000114335932763
Derr, Alan ==> 5.4274839909e-05
Kalt, Tom ==> 3.53662842768e-05
Lozano, Carmen ==> 3.25486464442e-05
Cholakov, Kostadin ==> 3.95379539536e-05
Cui, Lei ==> 7.35462302731e-05
Goulet, Marie-Josee ==> 2.15433424182e-05
Frassica, Anne-Marie ==> 2.26125342312e-05
White, Noah ==> 2.25110186062e-05
Bly, B. ==> 2.85220736618e-05
Zhu, Jingbo ==> 0.000464895861721
Thornell, Christina ==> 1.52617366191e-05
Campia, Paolo ==> 2.13164521845e-05
Gaizauskas, Robert J. ==> 0.000816858104127
Poprat, Michael ==> 4.70371486414e-05
Mani, Inderjeet ==> 0.000732744910824
Butnariu, Cristina ==> 9.38429007856e-05
Heift, Trude ==> 1.74661214743e-05
Katz, Sandra ==> 4.23907583799e-05
Lang, Francois-Michel ==> 8.11698515193e-05
Regnier-Prost, Sylvie ==> 6.17294792714e-05
Fan, Yandong ==> 1.88049522783e-05
Chakravarthy, Anil S. ==> 4.45261631713e-05
Radev, Dragomir R. ==> 0.0012668001403
Murphy, Brian ==> 3.93317231386e-05
Cheyer, A. ==> 7.55569982249e-05
Stein, Daniel ==> 8.3717554551e-05
Wan, Xiaojun ==> 0.000338603539199
Cardenas, Carlos ==> 6.23860426732e-05
Moller, Sebastian ==> 2.72883295633e-05
Kiddon, Chloe ==> 4.56513434332e-05
Deschacht, Koen ==> 0.000116552826945
Zitouni, Imed ==> 0.000267719335773
Habash, Nizar ==> 0.00057532942476
Yal&ccedil;inkaya, Ihsan ==> 1.67944637284e-05
Petkevi&#x10D;, Vladim&iacute;r ==> 0.000119504450102
Tseng, Huihsin ==> 0.000221933011452
Marineau, Johanna ==> 1.91508805587e-05
Arnold, Andrew ==> 4.36467448415e-05
Sumner, Tamara ==> 2.92441888524e-05
Patry, Alexandre ==> 0.000107250126677
Harris, Thomas ==> 8.36031083431e-05
Alpaslan, Ferda ==> 2.0770844864e-05
Yamrom, Boris ==> 2.745769292e-05
Wai, Carmen ==> 1.99184125752e-05
Ienco, Dino ==> 2.05662140215e-05
Spitkovsky, Valentin I. ==> 0.000127063488106
Meurer, Paul ==> 3.25647594367e-05
Ryant, Neville ==> 1.76164027228e-05
Huggins-Daines, David ==> 2.55180113456e-05
Moretto, Laila ==> 1.7862277278e-05
Keil, Martina ==> 2.09615977554e-05
Chung, Moonkyung ==> 3.98785412467e-05
Dixon, Paul ==> 4.12192409577e-05
Kim, Hyeon-Jin ==> 2.40998950657e-05
Wang, William Yang ==> 2.3037995027e-05
St&uuml;hrenberg, Maik ==> 6.0970294131e-05
Li, Shuanghong ==> 2.32530594852e-05
Langendoen, D. Terence ==> 3.57745656054e-05
Shi, Lei ==> 7.65077883646e-05
De Luca, Ernesto William ==> 2.86299641028e-05
Culy, Christopher ==> 0.000146718833008
Kasper, Robert T. ==> 0.000313942966072
De Beaumont, William ==> 4.2940469294e-05
Lalitha Devi, Sobha ==> 4.23326570698e-05
Gerber, Laurie ==> 4.50530022454e-05
Cottrell, Garrison W. ==> 3.7640703056e-05
Ajani, Gianmaria ==> 3.0827902633e-05
Mittal, Vibhu O. ==> 0.000272341361621
Yu, Peng ==> 4.06428899368e-05
Sakkis, Georgios ==> 2.37551127561e-05
Markova, Penka ==> 4.87441112574e-05
Seite, B. ==> 2.16449095719e-05
Costa, Francisco ==> 6.85385103299e-05
Haertel, Robbie ==> 0.000120649218754
Fukuda, Yasushi ==> 2.63415541198e-05
Schoelles, Michael ==> 1.9136932445e-05
Hukari, Thomas E. ==> 2.40563247855e-05
Sasaki, Minoru ==> 2.24220923057e-05
Hallgren, Thomas ==> 3.33757402609e-05
Ciric, Branimir ==> 4.33395304813e-05
Vishwanathan, S.V.N. ==> 2.01176248409e-05
Rastrow, Ariya ==> 1.50344586179e-05
Komatsu, Yasunori ==> 3.80032814501e-05
Yoon, Do-Sang ==> 2.4418300804e-05
Erkan, Gunes ==> 0.000208144951747
Fay-Varnier, Christine ==> 2.2681106063e-05
Gadde, Phani ==> 3.95793829104e-05
Peng, Fuchun ==> 0.000341591279304
Lee, Katherine ==> 3.32346365762e-05
Makinouchi, Akifumi ==> 1.80630466695e-05
Rohlicek, J. Robin ==> 0.000170673572556
Zhang, Yu ==> 4.77649258969e-05
Menchetti, Sauro ==> 2.60617485605e-05
Kim, Woosung ==> 2.60645405809e-05
Chen, Chien Chin ==> 1.9079428805e-05
Kuusik, Evelin ==> 1.88188858863e-05
Lease, Matthew ==> 0.000132178881839
Kurematsu, A. ==> 2.85782136649e-05
Han, Dingyi ==> 3.14136124968e-05
Li, Zezhong ==> 2.43032671772e-05
Zhu, Qiao-ming ==> 2.57503016943e-05
Moir, Tom ==> 4.70724399792e-05
Laroche, Audrey ==> 2.86961516639e-05
Nepil, Milos ==> 1.52912251213e-05
Shinohara, Yaushi ==> 2.03512180224e-05
Li, Junhui ==> 0.000152490679819
Kershenbaum, Aaron ==> 1.69487923085e-05
Wolff, Christian ==> 2.976837057e-05
Abe, Shuya ==> 3.89743868055e-05
Karande, Arjun ==> 1.76821983454e-05
Zhao, Yong ==> 2.55257539259e-05
Ye, Yang ==> 6.75891790533e-05
Amengual, J. C. ==> 2.10954990547e-05
Wright, Nick ==> 1.59291325495e-05
Vogel, Carl ==> 4.04125998659e-05
Sajjad, Hassan ==> 6.28431679819e-05
Cai, Xiaoyan ==> 2.56496826448e-05
Kaufmann, Stefan ==> 7.12935502089e-05
Rubinoff, Robert ==> 4.40936626126e-05
Das, Dhrubajyoti ==> 2.43188476947e-05
Philpot, Andrew ==> 4.45777001045e-05
Copperman, Max ==> 1.68862728904e-05
Yamada, Hiroshi ==> 2.61932615949e-05
Chinnakotla, Manoj Kumar ==> 3.55371565715e-05
Kamei, Shin-ichiro ==> 8.34663779525e-05
Marek, Torsten ==> 3.76829276001e-05
Chen, Ping ==> 6.32117375798e-05
Rullent, Claudio ==> 5.52681019678e-05
Kuusisto, Jukka ==> 6.46958498327e-05
Kinjo, Yumiko ==> 2.94604679036e-05
Alder, Michael D. ==> 2.51145859007e-05
Wuebker, Joern ==> 5.99138810133e-05
Shrivaths, R. ==> 5.56576779984e-05
Conway, Mike ==> 2.17960567871e-05
Zhou, Michelle X. ==> 4.65142138143e-05
Liu, Hongfang ==> 1.45664492535e-05
Gibbons, Christopher ==> 3.12258903852e-05
Silins, Ilona ==> 3.71042164089e-05
Aronson, Alan R. ==> 4.69896202207e-05
Niranjan, Mahesan ==> 1.74147005445e-05
Carreras, Xavier ==> 0.00100773541794
Chen, Zhigang ==> 3.13726975875e-05
Viethen, Jette ==> 0.000123958039488
Perez-Coutino, Manuel ==> 2.35348944388e-05
Pal, Christopher ==> 3.30024813935e-05
Lehmann, Hubert ==> 3.93783570077e-05
Shan, Chung-chieh ==> 3.00527506208e-05
Eugenio, Barbara Di ==> 6.45254143125e-05
Brown, Jonathan ==> 2.83675165984e-05
Salakoski, Tapio ==> 0.00020109361313
Pradhan, Sameer S. ==> 0.000561168606211
Hartung, Matthias ==> 6.0331259854e-05
Cohn, Trevor ==> 0.000579586375225
Mishra, Arpit ==> 2.37822850236e-05
Sasaki, Yasuhiro ==> 8.11994252655e-05
Farzindar, Atefeh ==> 3.39113710804e-05
Lebedev, Alexandr ==> 1.70707851427e-05
Cheung, Lawrence Y. L. ==> 7.41091277647e-05
Urizar, Ruben ==> 8.44445801435e-05
Chang, Ching-Yun ==> 1.96495833285e-05
Zheng, Zhaohui ==> 6.20819852828e-05
Sinohara, Yasusi ==> 2.9635900499e-05
Paolucci, Massimo ==> 5.31381593675e-05
Lee, Ki-Joong ==> 7.16251977934e-05
Langer, Hagen ==> 6.2764131872e-05
Previtali, Daniele ==> 3.58879664903e-05
Persing, Isaac ==> 3.06673140136e-05
Licuanan, Ana ==> 4.30426130588e-05
Bisk, Yonatan ==> 3.8749512362e-05
Gopalakrishnan, P. S. ==> 2.41680005103e-05
Khot, Tushar ==> 2.09038529844e-05
Apostolova, Emilia ==> 1.9817973168e-05
Matlagek, Johannes ==> 1.61388790367e-05
Prodanof, Irina ==> 5.19959745194e-05
Ponton, C. ==> 3.14797954362e-05
Lai, Yu-Sheng ==> 2.48533880853e-05
Decker, Nan ==> 0.000133862307015
Liu, Ding ==> 0.000251781094986
Kim, Young-Kil ==> 2.67414188234e-05
Navarro, Borja ==> 5.09467316911e-05
Cong, Gao ==> 9.42627026951e-05
Argamon, Shlomo ==> 0.000111671751428
Klabunde, Ralf ==> 4.27779666967e-05
Zaragoza, Hugo ==> 8.85441574972e-05
Palmucci, Jeff ==> 0.000287509644327
Yates, Alexander ==> 0.000257222568907
Melville, Prem ==> 5.28970872753e-05
Wieling, Martijn ==> 4.82825498696e-05
Meteer, Marie W. ==> 0.000489379428769
Kouji, Tamura ==> 5.26920563491e-05
Thomas, Kavita ==> 3.38826016398e-05
Fern&aacute;ndez, Raquel ==> 0.000122150136632
Pitler, Emily ==> 0.000283777369248
Kurtz, Jeff ==> 1.7056182573e-05
Cyrus, Lea ==> 1.96702498391e-05
Trapman, Jantine ==> 4.29747665106e-05
Diekema, Anne R. ==> 3.6006184647e-05
Lancel, Jean-Marie ==> 7.85716425381e-05
Wonsever, Dina ==> 3.08916846361e-05
Tsai, Jin-He ==> 2.89541281709e-05
Robinson, Susan ==> 1.66089634844e-05
Ohashi, Kazuteru ==> 3.53306021236e-05
Filisko, Edward ==> 2.10671323674e-05
Llorens, Hector ==> 5.42135425496e-05
Weinstein, Clifford J. ==> 7.03166442159e-05
Liddy, Elizabeth D. ==> 0.000102695901058
Wang, Yang ==> 3.0406325364e-05
Qu, Lizhen ==> 3.1895660529e-05
Kuribayashi, Takayuki ==> 1.52580446849e-05
White, Michael ==> 0.000406115703254
Chia, Tee Kiah ==> 5.21679586125e-05
Raghavan, Sriram ==> 4.11425664468e-05
Kupsc, Anna ==> 3.09591374583e-05
Yaari, Yaakov ==> 1.9239789398e-05
Wan, Stephen ==> 0.000204841055956
Bysani, Praveen ==> 1.97927396906e-05
Liou, Hsien-Chin ==> 3.67665987411e-05
Jorg, Brigitte ==> 3.26047750642e-05
Kittredge, Richard ==> 0.00018208135365
Douglas, Shona ==> 0.000203249800305
Goh, Chooi-Ling ==> 0.000111247078977
Sakai, Itiroo ==> 3.22428858059e-05
Van Munster, Elly ==> 2.05063648898e-05
Klein, Gary ==> 8.06979562937e-05
Luo, Shengfen ==> 3.96340394817e-05
Uchiyama, Koki ==> 4.72468039133e-05
Jirku, Petr ==> 1.46157250849e-05
Jang, Myung-Gil ==> 6.55359845505e-05
Gnjatovic, Milan ==> 1.68420759991e-05
Whitman, Brian ==> 1.78226732392e-05
Kim, Doo Soon ==> 3.70414298487e-05
Souter, Clive ==> 3.76317243955e-05
Cranias, Lambros ==> 7.21647894753e-05
Imamura, Kenji ==> 0.000127973308003
Whye Teh, Yee ==> 2.26474025033e-05
Sekiguchi, Yoshihiro ==> 1.45442977218e-05
Wang, Jianqiang ==> 2.15816865287e-05
Drissi, Youssef ==> 1.5200478965e-05
Santos, C&iacute;cero Nogueira ==> 2.78728026602e-05
Kinyon, Alexandra ==> 0.000102272751272
Perschke, Sergei ==> 2.13551216476e-05
Zhang, Yitao ==> 5.76889682049e-05
Kotsanis, Yannis ==> 2.00235730792e-05
Pavlina, Fragkou ==> 4.42164996613e-05
Kirschenbaum, Amit ==> 3.58019667054e-05
Miller, Scott ==> 0.000702377937595
Adler, Meni ==> 0.000196197100709
Roxas, Rachel ==> 1.84510396407e-05
Rosenberg, Andrew ==> 9.1002374174e-05
Liscombe, Jackson ==> 1.61138027244e-05
Smith, Melvin R. ==> 3.34016476537e-05
Bonfante, Guillaume ==> 3.92767154869e-05
Ruhrberg, Peter ==> 4.87982827646e-05
Hagiwara, Masato ==> 8.79835490293e-05
Brajnov, Svjatoslav ==> 2.26807996294e-05
Xi, Xiaoming ==> 4.7236906771e-05
Hinkelman, Elizabeth A. ==> 8.06964431388e-05
Martin, Melanie J. ==> 0.000185410442245
Tang, Yang ==> 4.91675107815e-05
Kim, Gilchang ==> 0.000158703424286
Wojcik, Richard H. ==> 4.46048530936e-05
Fritzinger, Fabienne ==> 3.00186132242e-05
Ueda, Yoshihiro ==> 8.12035424994e-05
Heisterkamp, Paul ==> 3.27284558778e-05
Xu, Feiyu ==> 0.000193963854875
Kliegl, Reinhold ==> 3.43141423857e-05
Odejobi, Odetunji Ajadi ==> 1.59771423555e-05
Nakamura, Junpei ==> 1.94271972115e-05
Li, Wei ==> 0.000464007490759
Stocky, Tom ==> 6.00438014887e-05
Osborne, Randy ==> 4.41927956666e-05
Bai, Lakshmi ==> 4.78931456654e-05
Zhang, Shaodian ==> 2.55472670344e-05
Liu, Ming ==> 2.64948257312e-05
Loiseau, M. ==> 3.14797954362e-05
Bikel, Daniel M. ==> 0.000736146315991
Brewster, Christopher ==> 5.30812206293e-05
Ohki, Megumi ==> 4.01452346482e-05
Lalanne, Denis ==> 2.69453871897e-05
Torisawa, Kentaro ==> 0.000717276395639
Song, Mansuk ==> 0.000117560291779
Hsiao, Roger ==> 2.06309537357e-05
Embarek, Mehdi ==> 2.53168572481e-05
Gentile, Claudia ==> 4.32466810449e-05
Liu, Maofu ==> 2.83875955032e-05
Paulussen, Hans ==> 2.64690520859e-05
Watson, Richard E. ==> 4.35549125699e-05
Mari, Alda ==> 1.47262267382e-05
Saiga, Toyomi ==> 5.5605141475e-05
Taskar, Ben ==> 0.000547428855795
N&eacute;meth, Laszlo ==> 1.6054426671e-05
Nguyen, Thai Phuong ==> 2.21705056495e-05
Goldlust, Eric ==> 7.22554291857e-05
Goodman, Joshua ==> 0.000444256933633
Archer, Dawn ==> 3.53246184456e-05
Borthen, Kaja ==> 1.55819958924e-05
Nguy&ecirc;n, C&circ;m T&uacute; ==> 2.85596429556e-05
Lewis, David D. ==> 0.000173936822066
Kothari, Govind ==> 2.25148585495e-05
Kedia, Piyush ==> 2.23513182783e-05
Price, P. ==> 0.000146284638838
Coiera, Enrico ==> 1.69423289549e-05
Vutt, Evely ==> 2.96867599891e-05
Peirsman, Yves ==> 0.000103461505501
van Gent, Joop ==> 2.06830433738e-05
Zhang, Yue ==> 0.000164748138566
Fowkes, Helene ==> 2.2219402996e-05
Koyama, Takahiro ==> 2.68915823394e-05
Tenenbaum, Joshua B. ==> 4.33653715169e-05
Ishii, Masayuki ==> 1.5113994468e-05
Carroll, Lucien ==> 4.63317986757e-05
Lassen, Tine ==> 2.09701866002e-05
Barr, Valerie ==> 2.02306274532e-05
Hughes, John ==> 3.69791406491e-05
Metzing, Dieter ==> 4.63563699658e-05
Glass, Michael ==> 0.000137637768124
Yamano, Fumiyuki ==> 3.98573690308e-05
Schabes, Yves ==> 0.00105430151958
Ming, Ji ==> 3.47794196251e-05
Filippova, Katja ==> 0.000203167882287
Marci&Aring;&#x84;czuk, Micha&Aring;&#x82; ==> 2.84864354638e-05
Temperley, David ==> 2.06030496598e-05
Barrault, Lo&iuml;c ==> 7.08654199609e-05
Bray, Patrick ==> 2.25110186062e-05
Joseph, Mark ==> 2.82362739005e-05
Chaudhuri, Sourish ==> 2.7721530012e-05
Ruiz-Casado, Maria ==> 5.36287560616e-05
Skeppstedt, Maria ==> 2.39974106699e-05
Tseng, Belle ==> 1.82886944429e-05
Ikuta, Toshikazu ==> 2.0318771422e-05
Das Gracas Volpe Nunes, Maria ==> 9.31132347617e-05
Welty, Chris ==> 4.80430016531e-05
Fulkerson, Michael S. ==> 4.36746828245e-05
Carthy, Joe ==> 4.44102656769e-05
Szummer, Marcin ==> 1.67932746984e-05
Kipersztok, Oscar ==> 2.73617660553e-05
Kritsada, Poolwan ==> 3.42310295827e-05
Vogel, Stephan ==> 0.0011456390931
Samuelsson, Yvonne ==> 6.50996159119e-05
Kowadlo, Gideon ==> 2.93182269332e-05
Shimazu, Hideo ==> 8.15136545787e-05
Nilsson, Mattias ==> 8.61904554227e-05
Hall, Gary ==> 2.18338279356e-05
Hockenmaier, Julia ==> 0.000611181680088
Nyberg, Eric H. ==> 0.000200084558166
Yang, Dongqiang ==> 2.10661304365e-05
Koontz, Eugene ==> 2.52072616935e-05
Yuen, Raymond W. M. ==> 2.39853110938e-05
Sugiyama, Bruno Akio ==> 4.71308634229e-05
Vander Linden, Keith ==> 0.000137426045425
Roth, Steven F. ==> 0.000110576715848
Katrin, Tomanek ==> 4.14598698712e-05
Ji, Gang ==> 4.39926883746e-05
Jiang, Hongfei ==> 0.00020633041509
Tadeu, Thiago ==> 2.2097225423e-05
Caldwell, David E. ==> 5.40911665704e-05
Mencke, Myriam ==> 2.44167350044e-05
Ringlstetter, Christoph ==> 8.65499772137e-05
Ivanova, Krasimira ==> 1.94420399599e-05
Mitjushin, Leonid ==> 6.383528793e-05
Hying, Christian ==> 5.20800306718e-05
Tsai, Shih-Chung ==> 5.46271356695e-05
Yoshii, Rika ==> 2.87295188568e-05
Saravanan, K. ==> 7.55194099701e-05
Sauri, Roser ==> 0.000183708590482
Wachsmuth, Ipke ==> 1.99598484571e-05
L&ouml;nneker-Rodman, Birte ==> 3.59984876465e-05
Charoenpornsawat, Paisarn ==> 3.82533686601e-05
Jeon, Je Hun ==> 1.6863867783e-05
Gill, Alastair ==> 4.32505088211e-05
Braun, Anthony ==> 1.69793176609e-05
Mille, Simon ==> 2.83717203691e-05
Freitas, Cl&aacute;udia ==> 2.66584998435e-05
Hermjakob, Ulf ==> 0.000229769419952
Spasi&#x107;, Irena ==> 6.72155747466e-05
Domges, Florian ==> 3.54370227199e-05
Shimohata, Mitsuo ==> 6.21841846855e-05
Cercone, Nick ==> 4.90548425809e-05
Anaya-Sanchez, Henry ==> 2.65610955258e-05
Fan, Xiaozhong ==> 3.40140798211e-05
McLernon, Brian ==> 2.4029427915e-05
Campana, Ellen ==> 7.46346403572e-05
Fersoe, Hanne ==> 7.70089127125e-05
Trippel, Thorsten ==> 1.72083573072e-05
Umeda, Masamitsu ==> 1.62076328372e-05
Ben-Dror, Natan ==> 2.47299325968e-05
Tom&aacute;s, Jes&uacute;s ==> 9.18751525432e-05
Song, Ui-Sung ==> 3.63446386466e-05
Pahikkala, Tapio ==> 9.61250383271e-05
Sanchez, Olivia ==> 1.60851925895e-05
Nakov, Preslav I. ==> 0.000522434608578
Walther, Markus ==> 5.2304981347e-05
Wang, Mengqiu ==> 0.000186275837284
Wirth, Michael ==> 3.71832290112e-05
Newman, John ==> 1.75718869066e-05
Groenink, Annius V. ==> 1.7039960675e-05
Yu, Liang-Chih ==> 8.48228561248e-05
Saraswat, Vijay ==> 4.07547755332e-05
Buckeridge, Alan M. ==> 2.30682214168e-05
Tani, Tadaaki ==> 2.8196393139e-05
Tian, Hao ==> 3.35985546798e-05
Zechner, Klaus ==> 0.000208859903211
Black, Ezra W. ==> 0.000499934279883
Weld, Dan ==> 3.09456370183e-05
Lyon, Richard F. ==> 1.64028439424e-05
Tambouratzis, Dimitrios ==> 1.68465486124e-05
Thesingh, Jan ==> 2.05896566536e-05
Seo, Jungyun ==> 0.000236124911299
Brinkmann, Karl-Heinz ==> 1.84443094268e-05
Lagarda, Antonio L. ==> 9.87383110987e-05
Nigam, Kamal ==> 2.64616241064e-05
Maxwell, Michael ==> 4.37354109176e-05
Baumgartner Jr., William A. ==> 5.5632255109e-05
Huang, Taiyi ==> 4.8104369115e-05
Tietze, Martin I. ==> 2.08393176132e-05
Treeratpituk, Pucktada ==> 3.97418923331e-05
Nakamura, Teigo ==> 2.64407305541e-05
Niv, Michael ==> 5.72189988045e-05
Raghavan, Sindhu ==> 2.58961122534e-05
Wermter, Joachim ==> 0.00029598151173
Nishimoto, Takuya ==> 2.99380013021e-05
Frid, Nadezhda ==> 3.31703836868e-05
Chang, Jyun-Sheng ==> 3.2166211222e-05
Misra, Dipti ==> 2.69836359244e-05
Dien, Dinh ==> 3.29581005855e-05
Zhang, Ying ==> 0.000106598125808
Lu, Jia ==> 2.05928477953e-05
Zhang, Meilan ==> 1.86897262529e-05
Golenia, Bruno ==> 2.12050894938e-05
Matsushima, Katsumori ==> 1.46859549448e-05
Nicholson, Devlan ==> 2.69416133357e-05
Van Der Wouden, Ton ==> 1.63877584113e-05
Kilgour, Jonathan ==> 3.16392208879e-05
White, Christopher M. ==> 2.66610172624e-05
Lane, Peter ==> 1.65640388648e-05
Sugimoto, Hiromi ==> 3.43692950823e-05
Maynard, Diana ==> 0.000372455895913
Mehta, Rahul ==> 6.54764239108e-05
Chen, Benfeng ==> 8.27041365663e-05
Koppermann, Christopher ==> 3.38404416904e-05
Nov&aacute;k, Attila ==> 2.73066435628e-05
Casacuberta, Francisco ==> 0.000405713536315
Micelli, Vanessa ==> 4.74437856979e-05
Zhao, Jian ==> 2.23316277774e-05
Chen, Qing ==> 4.67944323095e-05
Catarsi, M. N. ==> 1.51499729589e-05
Meisel, William S. ==> 1.61891161928e-05
Watanabe, Yasuhiko ==> 3.69207631755e-05
Theron, Pieter ==> 3.66755587828e-05
Peychev, Deyan ==> 1.90164121111e-05
Cowie, James R. ==> 0.000156541929019
Lev, Iddo ==> 3.35202451974e-05
Hansen-Schirra, Silvia ==> 7.53644941224e-05
Mathur, Prashant ==> 1.94679874357e-05
Ipeirotis, Panagiotis ==> 3.38442356215e-05
Srinivasan, S. H. ==> 1.52316542104e-05
Homola, Petr ==> 2.85155436202e-05
Granell Zafra, Joaquin ==> 1.61256045804e-05
Dahlmann, Irina ==> 2.07338318331e-05
Giannone, Cristina ==> 4.07477675783e-05
Huang, He-Yan ==> 1.95431585227e-05
Balfourier, Jean-Marie ==> 2.46022815897e-05
Batiukova, Olga ==> 3.38013556677e-05
Garthwaite, Paul H. ==> 2.09692516827e-05
Rashwan, Mohsen ==> 1.47440013445e-05
Yu, Hong-Kui ==> 0.000139470454508
Chan, Syin ==> 2.6067620126e-05
Abuleil, Saleem ==> 7.32211775971e-05
Eisele, Andreas ==> 0.000277947287341
Lagarrigue, Sandrine ==> 2.53261231343e-05
Sullivan, Ryan ==> 1.49353178294e-05
Macpherson, Melissa ==> 2.24237259333e-05
Nakano, Mikio ==> 0.000228842068537
Xu, Wei ==> 0.000127470547522
Cucchiarelli, Alessandro ==> 0.000117928268997
Tomanek, Katrin ==> 0.000327194653207
Masanz, James ==> 3.44699222322e-05
Xu, Sheng ==> 2.38768330711e-05
Lee, Jong-Hyeok ==> 0.000253877736102
Yang, Duen-Chi ==> 2.11472220934e-05
Zhang, Jiajun ==> 3.39850008645e-05
Chen, Han-Bin ==> 5.18220254302e-05
Cappelli, Amedeo ==> 3.4730137918e-05
Leveling, Johannes ==> 2.22338737524e-05
Zhou, Zheng-Yu ==> 2.89481225955e-05
Lehmann, John ==> 6.87807067076e-05
Reichenberger, Klaus ==> 7.56801603409e-05
Gustafson-Capkova, Sofia ==> 2.21209868401e-05
Lopresti, Daniel ==> 2.45101325825e-05
Fernandes, Graca ==> 2.56015206215e-05
Zhang, Guohua ==> 2.54065499679e-05
Sharif Razavian, Narges ==> 1.67887501802e-05
Mitra, Mandar ==> 4.83306431401e-05
Yang, Guowen ==> 2.12233245065e-05
Chung, Grace Y ==> 7.03747702893e-05
Ouzounova, Rossitza ==> 3.48183398887e-05
Wennerberg, Pinar ==> 3.47501550981e-05
Yamashita, Yoichi ==> 2.85782136649e-05
Mehta, Hena ==> 2.37139634441e-05
Tao, Tao ==> 0.000135318474941
Moon, Kyonghi ==> 2.55789620279e-05
Han, Aydin ==> 3.86623578109e-05
Savova, Guergana ==> 4.80309788399e-05
Patil, Ramesh ==> 6.74848822606e-05
Heid, Ulrich ==> 0.000102102377281
Tsoi, Wing Fu ==> 1.56983428541e-05
Slater, Mark ==> 2.0895319596e-05
M, Sasikumar ==> 4.29344965096e-05
Rosario, Barbara ==> 0.000185864481487
Foster, Jennifer ==> 0.000295019519639
Frixou Drakos, Nicos ==> 2.14960719446e-05
Mel'cuk, Igor A. ==> 7.88791161569e-05
Al-Maskari, Azzah ==> 1.51127460744e-05
Loebner, Egon ==> 3.61867989028e-05
Al-Shalabi, Riyad ==> 6.90654728813e-05
Ding, Yuan ==> 0.000149152185302
Kim, Joohyun ==> 3.12160645455e-05
Niehues, Jan ==> 0.000141522577301
Kikui, Genichiro ==> 0.000356662369865
Kilbury, James ==> 7.61232416703e-05
Howard, Tom ==> 1.60805122255e-05
Codina, Joan ==> 1.72276782918e-05
Gupta, Shalini ==> 3.69934533264e-05
Wade, Vincent ==> 0.000119105102205
Pelletier, Francis Jeffry ==> 7.30318613721e-05
